location,type,variable,project,experiment,frequency
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/cd_CMIP6_ssp126_yr_2015-2100.nc,opendap,cd,CMIP6,ssp126,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/hd_CMIP6_ssp126_yr_2015-2100.nc,opendap,hd,CMIP6,ssp126,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/tx_CMIP6_ssp126_mon_201501-210012.nc,opendap,tx,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/tx35ba_CMIP6_ssp126_mon_201501-210012.nc,opendap,tx35ba,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/sfcwind_CMIP6_ssp126_mon_201501-210012.nc,opendap,sfcwind,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/tnn_CMIP6_ssp126_mon_201501-210012.nc,opendap,tnn,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/rx5day_CMIP6_ssp126_mon_201501-210012.nc,opendap,rx5day,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/spi6_CMIP6_ssp126_mon_201501-210012.nc,opendap,spi6,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/siconc_CMIP6_ssp126_mon_201501-210012.nc,opendap,siconc,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP6/ssp126/tx40_CMIP6_ssp126_mon_201501-210012.nc,opendap,tx40,CMIP6,ssp126,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/t_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,t,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/cdd_CORDEX-AUS_historical_yr_1970-2005.nc,opendap,cdd,CORDEX-AUS,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/rx1day_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,rx1day,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/sfcwind_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,sfcwind,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tx_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tx,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/cd_CORDEX-AUS_historical_yr_1970-2005.nc,opendap,cd,CORDEX-AUS,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tx40ba_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tx40ba,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/hd_CORDEX-AUS_historical_yr_1970-2005.nc,opendap,hd,CORDEX-AUS,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/rx5day_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,rx5day,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tn_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tn,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/pr_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,pr,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tx40_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tx40,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/spi6_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,spi6,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tnn_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tnn,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/txx_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,txx,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/fd_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,fd,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tx35ba_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tx35ba,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/historical/tx35_CORDEX-AUS_historical_mon_197001-200512.nc,opendap,tx35,CORDEX-AUS,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/spi6_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,spi6,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/hd_CORDEX-AUS_rcp85_yr_2006-2100.nc,opendap,hd,CORDEX-AUS,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/t_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,t,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/rx1day_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,rx1day,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tnn_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tnn,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/pr_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,pr,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tx_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tx,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/fd_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,fd,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/cd_CORDEX-AUS_rcp85_yr_2006-2100.nc,opendap,cd,CORDEX-AUS,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tn_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tn,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tx35ba_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tx35ba,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/cdd_CORDEX-AUS_rcp85_yr_2006-2100.nc,opendap,cdd,CORDEX-AUS,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/rx5day_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,rx5day,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tx35_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tx35,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tx40ba_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tx40ba,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/sfcwind_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/txx_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,txx,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp85/tx40_CORDEX-AUS_rcp85_mon_200601-210012.nc,opendap,tx40,CORDEX-AUS,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tx40_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tx40,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/rx5day_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,rx5day,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tnn_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tnn,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tx35ba_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tx35ba,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tx40ba_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tx40ba,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/fd_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,fd,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/pr_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,pr,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tx_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tx,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/sfcwind_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/rx1day_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,rx1day,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tx35_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tx35,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/hd_CORDEX-AUS_rcp26_yr_2006-2100.nc,opendap,hd,CORDEX-AUS,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/t_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,t,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/txx_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,txx,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/tn_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,tn,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/cdd_CORDEX-AUS_rcp26_yr_2006-2100.nc,opendap,cdd,CORDEX-AUS,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/cd_CORDEX-AUS_rcp26_yr_2006-2100.nc,opendap,cd,CORDEX-AUS,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp26/spi6_CORDEX-AUS_rcp26_mon_200601-210012.nc,opendap,spi6,CORDEX-AUS,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/cd_CORDEX-AUS_rcp45_yr_2006-2100.nc,opendap,cd,CORDEX-AUS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/cdd_CORDEX-AUS_rcp45_yr_2006-2100.nc,opendap,cdd,CORDEX-AUS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/tx35_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,tx35,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/pr_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,pr,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/tn_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,tn,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/tx_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,tx,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/rx1day_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,rx1day,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/tnn_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,tnn,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/t_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,t,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/txx_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,txx,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/tx40_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,tx40,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/spi6_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,spi6,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/fd_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,fd,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/rx5day_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,rx5day,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/hd_CORDEX-AUS_rcp45_yr_2006-2100.nc,opendap,hd,CORDEX-AUS,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-AUS/rcp45/sfcwind_CORDEX-AUS_rcp45_mon_200601-210012.nc,opendap,sfcwind,CORDEX-AUS,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tn_CMIP5_historical_mon_185001-200512.nc,opendap,tn,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tnn_CMIP5_historical_mon_185001-200512.nc,opendap,tnn,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/t_CMIP5_historical_mon_185001-200512.nc,opendap,t,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tx35_CMIP5_historical_mon_185001-200512.nc,opendap,tx35,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/fd_CMIP5_historical_mon_185001-200512.nc,opendap,fd,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/rx1day_CMIP5_historical_mon_185001-200512.nc,opendap,rx1day,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/cd_CMIP5_historical_yr_1850-2005.nc,opendap,cd,CMIP5,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/hd_CMIP5_historical_yr_1850-2005.nc,opendap,hd,CMIP5,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tx_CMIP5_historical_mon_185001-200512.nc,opendap,tx,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/cdd_CMIP5_historical_yr_1850-2005.nc,opendap,cdd,CMIP5,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/rx5day_CMIP5_historical_mon_185001-200512.nc,opendap,rx5day,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/pr_CMIP5_historical_mon_185001-200512.nc,opendap,pr,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/txx_CMIP5_historical_mon_185001-200512.nc,opendap,txx,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tx35ba_CMIP5_historical_mon_195001-200512.nc,opendap,tx35ba,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tx40_CMIP5_historical_mon_185001-200512.nc,opendap,tx40,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/historical/tx40ba_CMIP5_historical_mon_195001-200512.nc,opendap,tx40ba,CMIP5,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tx35ba_CMIP5_rcp85_mon_200601-210012.nc,opendap,tx35ba,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/hd_CMIP5_rcp85_yr_2006-2100.nc,opendap,hd,CMIP5,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/fd_CMIP5_rcp85_mon_200601-210012.nc,opendap,fd,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tx_CMIP5_rcp85_mon_200601-210012.nc,opendap,tx,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/cdd_CMIP5_rcp85_yr_2006-2100.nc,opendap,cdd,CMIP5,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tx35_CMIP5_rcp85_mon_200601-210012.nc,opendap,tx35,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/txx_CMIP5_rcp85_mon_200601-210012.nc,opendap,txx,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/rx1day_CMIP5_rcp85_mon_200601-210012.nc,opendap,rx1day,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tx40_CMIP5_rcp85_mon_200601-210012.nc,opendap,tx40,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/t_CMIP5_rcp85_mon_200601-210012.nc,opendap,t,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/pr_CMIP5_rcp85_mon_200601-210012.nc,opendap,pr,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/cd_CMIP5_rcp85_yr_2006-2100.nc,opendap,cd,CMIP5,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/rx5day_CMIP5_rcp85_mon_200601-210012.nc,opendap,rx5day,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tx40ba_CMIP5_rcp85_mon_200601-210012.nc,opendap,tx40ba,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tnn_CMIP5_rcp85_mon_200601-210012.nc,opendap,tnn,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp85/tn_CMIP5_rcp85_mon_200601-210012.nc,opendap,tn,CMIP5,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/rx5day_CMIP5_rcp26_mon_200601-210012.nc,opendap,rx5day,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/fd_CMIP5_rcp26_mon_200601-210012.nc,opendap,fd,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tnn_CMIP5_rcp26_mon_200601-210012.nc,opendap,tnn,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tx40_CMIP5_rcp26_mon_200601-210012.nc,opendap,tx40,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/cd_CMIP5_rcp26_yr_2006-2100.nc,opendap,cd,CMIP5,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tx_CMIP5_rcp26_mon_200601-210012.nc,opendap,tx,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/pr_CMIP5_rcp26_mon_200601-210012.nc,opendap,pr,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tx35_CMIP5_rcp26_mon_200601-210012.nc,opendap,tx35,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/txx_CMIP5_rcp26_mon_200601-210012.nc,opendap,txx,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/rx1day_CMIP5_rcp26_mon_200601-210012.nc,opendap,rx1day,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/hd_CMIP5_rcp26_yr_2006-2100.nc,opendap,hd,CMIP5,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tx40ba_CMIP5_rcp26_mon_200601-210012.nc,opendap,tx40ba,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tn_CMIP5_rcp26_mon_200601-210012.nc,opendap,tn,CMIP5,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/cdd_CMIP5_rcp26_yr_2006-2100.nc,opendap,cdd,CMIP5,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CMIP5/rcp26/tx35ba_CMIP5_rcp26_mon_200601-210012.nc,opendap,tx35ba,CMIP5,rcp26,mon
